Lick_bg_nearIR	Lick_bg_nearIR
Infrared	Infrared
nm	nm
	
1041.4399	2.719917
1041.54	2.719565
1041.64	2.719207
1041.74	2.71926
1041.84	3.697073
1041.9399	3.11231
1042.04	27.111206
1042.14	280.934418
1042.24	2.853084
1042.34	2.716704
1042.4399	2.716347
1042.54	2.716082
1042.64	2.715924
1042.74	2.715609
1042.84	2.714916
1042.9399	2.71456
1043.04	3.63817
1043.14	3.358323
1043.24	3.637755
1043.34	2.71363
1043.4399	2.712822
1043.54	2.712416
1043.64	2.712059
1043.74	2.711702
1043.84	2.711345
1043.9399	2.710988
1044.04	2.710631
1044.14	2.71028
1044.24	2.712937
1044.34	2.709612
1044.4399	2.709202
1044.54	2.709792
1044.64	2.719162
1044.74	2.708466
1044.84	2.707775
1044.9399	2.707418
1045.04	2.707061
1045.14	2.706704
1045.24	3.019998
1045.34	84.815994
1045.4399	2.776758
1045.54	2.705278
1045.64	2.704921
1045.74	2.704565
1045.84	2.704208
1045.9399	2.703851
1046.04	2.703495
1046.14	2.703138
1046.24	2.702781
1046.34	2.702425
1046.4399	2.702069
1046.54	2.701712
1046.64	2.701355
1046.74	2.700999
1046.84	2.700643
1046.9399	2.700287
1047.04	2.701377
1047.14	117.326515
1047.24	88.355339
1047.34	2.698889
1047.4399	2.698505
1047.54	2.698149
1047.64	2.697793
1047.74	2.697437
1047.84	2.697081
1047.9399	2.696725
1048.04	2.696369
1048.14	2.696013
1048.24	2.695661
1048.34	2.69566
1048.4399	2.694952
1048.54	2.694588
1048.64	2.694713
1048.74	2.694633
1048.84	2.693524
1048.9399	2.69317
1049.04	2.692294
1049.14	2.690708
1049.24	2.69041
1049.34	2.689662
1049.4399	2.689744
1049.54	2.689322
1049.64	2.688876
1049.74	2.688554
1049.84	2.688222
1049.9399	2.688021
1050.04	2.688074
1050.14	2.940334
1050.24	2.811326
1050.34	2.685059
1050.4399	2.685391
1050.54	2.684745
1050.64	2.684741
1050.74	2.684386
1050.84	2.68403
1050.9399	2.683502
1051.04	2.68328
1051.14	15.719847
1051.24	34.574799
1051.34	2.761439
1051.4399	2.938754
1051.54	2.68071
1051.64	2.681103
1051.74	2.679661
1051.84	2.680477
1051.9399	2.678809
1052.04	2.679774
1052.14	2.678071
1052.24	2.679027
1052.34	2.678126
1052.4399	2.677537
1052.54	2.677998
1052.64	2.869492
1052.74	66.877304
1052.84	34.431053
1052.9399	2.676061
1053.04	2.676228
1053.14	2.674932
1053.24	2.675567
1053.34	2.675194
1053.4399	2.674046
1053.54	2.674456
1053.64	2.67394
1053.74	2.673286
1053.84	2.673395
1053.9399	2.672744
1054.04	2.672444
1054.14	2.672333
1054.24	2.671729
1054.34	2.671482
1054.4399	2.671272
1054.54	2.670766
1054.64	2.670417
1054.74	2.670211
1054.84	2.669817
1054.9399	2.669336
1055.04	2.669151
1055.14	2.668795
1055.24	2.668253
1055.34	2.668089
1055.4399	2.667735
1055.54	2.667316
1055.64	2.667027
1055.74	2.666676
1055.84	2.666323
1055.9399	2.66597
1056.04	2.665617
1056.14	2.665106
1056.24	2.664911
1056.34	2.664558
1056.4399	2.664205
1056.54	2.663851
1056.64	2.663499
1056.74	2.663146
1056.84	2.662793
1056.9399	2.66244
1057.04	2.661829
1057.14	2.661672
1057.24	2.661382
1057.34	2.661029
1057.4399	2.891993
1057.54	19.990423
1057.64	2.891224
1057.74	2.659619
1057.84	2.659267
1057.9399	2.658916
1058.04	2.657966
1058.14	2.658207
1058.24	2.65786
1058.34	2.657509
1058.4399	2.657154
1058.54	2.656801
1058.64	2.656448
1058.74	2.726312
1058.84	21.030745
1058.9399	19.166599
1059.04	2.654327
1059.14	2.697627
1059.24	2.699358
1059.34	2.654161
1059.4399	2.653632
1059.54	2.653281
1059.64	2.652929
1059.74	2.652577
1059.84	2.652226
1059.9399	2.651874
1060.04	2.651348
1060.14	2.691545
1060.24	2.682036
1060.34	2.717957
1060.4399	2.65523
1060.54	2.649766
1060.64	2.649415
1060.74	2.649065
1060.84	2.648713
1060.9399	2.64836
1061.04	2.648008
1061.14	2.646815
1061.24	2.646352
1061.34	2.646956
1061.4399	2.646607
1061.54	2.646254
1061.64	2.645902
1061.74	2.645551
1061.84	2.6452
1061.9399	2.64485
1062.04	2.644499
1062.14	2.64412
1062.24	2.643579
1062.34	2.639588
1062.4399	2.641882
1062.54	2.642746
1062.64	2.642249
1062.74	2.640848
1062.84	2.640136
1062.9399	2.640879
1063.04	2.63987
1063.14	2.640587
1063.24	2.639634
1063.34	2.638966
1063.4399	2.636256
1063.54	2.638686
1063.64	2.637357
1063.74	2.637233
1063.84	2.637235
1063.9399	2.637561
1064.04	2.635367
1064.14	2.636762
1064.24	2.63675
1064.34	6.464025
1064.4399	4.170768
1064.54	2.63563
1064.64	2.630215
1064.74	2.629528
1064.84	2.633774
1064.9399	2.631605
1065.04	2.633129
1065.14	2.629255
1065.24	2.633096
1065.34	2.630635
1065.4399	6.881764
1065.54	7.527883
1065.64	3.274373
1065.74	2.629689
1065.84	2.629899
1065.9399	2.62442
1066.04	2.630336
1066.14	2.630149
1066.24	2.627238
1066.34	2.629378
1066.4399	2.62597
1066.54	2.627547
1066.64	2.628384
1066.74	2.627898
1066.84	2.626641
1066.9399	2.627113
1067.04	2.620635
1067.14	2.625806
1067.24	2.62622
1067.34	2.625961
1067.4399	2.625381
1067.54	2.622404
1067.64	2.617114
1067.74	2.61847
1067.84	2.616379
1067.9399	2.617696
1068.04	2.616816
1068.14	2.621068
1068.24	2.616921
1068.34	2.621714
1068.4399	2.61803
1068.54	2.620378
1068.64	4.947614
1068.74	3.430493
1068.84	2.96402
1068.9399	4.103056
1069.04	6.155981
1069.14	10.698592
1069.24	2.677922
1069.34	2.66802
1069.4399	3.67152
1069.54	7.813933
1069.64	2.617633
1069.74	2.617586
1069.84	2.616282
1069.9399	11.578066
1070.04	33.073067
1070.14	2.626333
1070.24	2.605551
1070.34	2.628201
1070.4399	2.61498
1070.54	2.673192
1070.64	22.246777
1070.74	2.693223
1070.84	2.613774
1070.9399	2.611942
1071.04	2.612935
1071.14	2.611539
1071.24	2.613602
1071.34	91.768661
1071.4399	15.68838
1071.54	2.608425
1071.64	3.18083
1071.74	3.280183
1071.84	2.610315
1071.9399	2.603983
1072.04	2.608819
1072.14	2.606354
1072.24	2.837993
1072.34	48.907879
1072.4399	2.642114
1072.54	2.604229
1072.64	3.659878
1072.74	3.587482
1072.84	2.700538
1072.9399	2.599599
1073.04	2.605175
1073.14	164.46785
1073.24	34.473694
1073.34	2.6037
1073.4399	2.604757
1073.54	2.603657
1073.64	2.604068
1073.74	2.603721
1073.84	2.603377
1073.9399	2.603104
1074.04	2.602693
1074.14	2.60232
1074.24	2.599932
1074.34	2.601636
1074.4399	2.600412
1074.54	8.147392
1074.64	74.611382
1074.74	2.573933
1074.84	2.596286
1074.9399	2.592582
1075.04	2.599223
1075.14	2.598827
1075.24	2.59785
1075.34	108.093552
1075.4399	128.91333
1075.54	2.596095
1075.64	2.597147
1075.74	2.595821
1075.84	2.596439
1075.9399	2.596113
1076.04	2.595768
1076.14	2.595395
1076.24	2.594851
1076.34	2.592984
1076.4399	2.585722
1076.54	2.59402
1076.64	2.593697
1076.74	2.59335
1076.84	2.593005
1076.9399	2.59266
1077.04	2.592315
1077.14	2.585409
1077.24	2.590193
1077.34	2.591273
1077.4399	16.571018
1077.54	68.8144
1077.64	2.580997
1077.74	2.589901
1077.84	2.589238
1077.9399	2.589211
1078.04	2.588867
1078.14	2.587013
1078.24	2.580642
1078.34	2.587828
1078.4399	2.576981
1078.54	2.584211
1078.64	2.586799
1078.74	2.586455
1078.84	2.586111
1078.9399	2.585767
1079.04	2.585423
1079.14	2.585078
1079.24	2.584734
1079.34	2.584389
1079.4399	2.59267
1079.54	2.720355
1079.64	2.652442
1079.74	2.582357
1079.84	2.5738
1079.9399	2.582215
1080.04	2.580482
1080.14	2.581244
1080.24	2.484091
1080.34	2.731225
1080.4399	2.624424
1080.54	2.750117
1080.64	2.559893
1080.74	2.579386
1080.84	2.579108
1080.9399	2.566819
1081.04	2.578397
1081.14	2.577935
1081.24	2.575872
1081.34	2.527755
1081.4399	2.557857
1081.54	2.569294
1081.64	2.576485
1081.74	2.576141
1081.84	2.566559
1081.9399	2.562083
1082.04	2.570696
1082.14	2.574341
1082.24	2.574411
1082.34	2.574083
1082.4399	2.573382
1082.54	2.571025
1082.64	2.573054
1082.74	2.572712
1082.84	2.57237
1082.9399	2.572026
1083.04	2.571684
1083.14	3.664371
1083.24	65.249985
1083.34	8.962453
1083.4399	585.442505
1083.54	2.559378
1083.64	2.550697
1083.74	2.543575
1083.84	2.568936
1083.9399	2.568599
1084.04	16.800259
1084.14	7.507909
1084.24	2.567567
1084.34	2.557176
1084.4399	194.321625
1084.54	26.170706
1084.64	2.532558
1084.74	2.565656
1084.84	2.565135
1084.9399	2.564519
1085.04	2.564764
1085.14	2.564306
1085.24	2.552768
1085.34	2.555185
1085.4399	8.201056
1085.54	4.5409
1085.64	2.561653
1085.74	2.562443
1085.84	2.563625
1085.9399	70.880226
1086.04	6.457923
1086.14	2.551086
1086.24	2.448766
1086.34	2.39424
1086.4399	2.558293
1086.54	2.559634
1086.64	2.543766
1086.74	2.558901
1086.84	2.558687
1086.9399	2.558345
1087.04	2.546299
1087.14	2.514167
1087.24	2.531802
1087.34	2.853007
1087.4399	5.000627
1087.54	2.556304
1087.64	2.555958
1087.74	2.541286
1087.84	2.938219
1087.9399	23.404083
1088.04	2.575965
1088.14	2.554254
1088.24	2.553913
1088.34	2.553572
1088.4399	2.54347
1088.54	2.523407
1088.64	2.575843
1088.74	2.553635
1088.84	2.575881
1088.9399	2.540586
1089.04	2.549012
1089.14	2.496759
1089.24	2.5261
1089.34	2.544575
1089.4399	2.537096
1089.54	2.485122
1089.64	2.547954
1089.74	2.549354
1089.84	116.787918
1089.9399	17.503815
1090.04	2.546531
1090.14	2.516306
1090.24	2.537364
1090.34	5.630901
1090.4399	4.088596
1090.54	2.543151
1090.64	2.492429
1090.74	2.534872
1090.84	2.543325
1090.9399	2.544628
1091.04	2.544557
1091.14	2.54339
1091.24	2.535607
1091.34	2.542879
1091.4399	2.542346
1091.54	2.542688
1091.64	2.542349
1091.74	2.541983
1091.84	2.537267
1091.9399	2.540425
1092.04	2.534626
1092.14	2.540906
1092.24	2.540284
1092.34	2.538875
1092.4399	2.533931
1092.54	3.14347
1092.64	410.434875
1092.74	4.841741
1092.84	2.623586
1092.9399	2.530114
1093.04	2.534531
1093.14	2.536502
1093.24	2.566789
1093.34	3.541891
1093.4399	2.523688
1093.54	2.535851
1093.64	2.535223
1093.74	2.529111
1093.84	2.484872
1093.9399	2.534347
1094.04	2.534211
1094.14	2.528512
1094.24	2.529173
1094.34	2.517472
1094.4399	2.529997
1094.54	2.491756
1094.64	2.521777
1094.74	2.464752
1094.84	2.515013
1094.9399	2.361267
1095.04	3.311276
1095.14	164.540924
1095.24	2.656921
1095.34	2.51521
1095.4399	2.525542
1095.54	2.529139
1095.64	2.528117
1095.74	2.476209
1095.84	2.493399
1095.9399	2.377007
1096.04	2.428997
1096.14	2.511678
1096.24	2.454687
1096.34	2.511622
1096.4399	2.523249
1096.54	2.501664
1096.64	2.523753
1096.74	2.60563
1096.84	2.630077
1096.9399	2.525999
1097.04	2.524113
1097.14	2.523482
1097.24	2.511122
1097.34	2.52293
1097.4399	15.487216
1097.54	446.960052
1097.64	4.163707
1097.74	2.507863
1097.84	2.432486
1097.9399	2.408982
1098.04	2.450274
1098.14	2.47872
1098.24	2.504947
1098.34	2.519674
1098.4399	2.51743
1098.54	2.459681
1098.64	2.515004
1098.74	2.479217
1098.84	2.447221
1098.9399	2.455555
1099.04	2.4924
1099.14	2.442027
1099.24	2.515318
1099.34	2.506797
1099.4399	2.471762
1099.54	2.461036
1099.64	2.345722
1099.74	2.312962
1099.84	2.439959
1099.9399	2.364978
1100.04	2.497396
1100.14	2.509529
1100.24	2.464714
1100.34	2.515682
1100.4399	2.503778
1100.54	2.376441
1100.64	2.47923
1100.74	2.483699
1100.84	3.966208
1100.9399	128.087738
1101.04	2.304015
1101.14	2.469425
1101.24	2.459583
1101.34	2.504387
1101.4399	2.509247
1101.54	2.508035
1101.64	2.489124
1101.74	2.466112
1101.84	2.43385
1101.9399	2.34931
1102.04	2.421868
1102.14	2.319138
1102.24	2.475787
1102.34	2.46547
1102.4399	2.484499
1102.54	2.403295
1102.64	2.327509
1102.74	2.46155
1102.84	2.506007
1102.9399	183.619354
1103.04	130.556671
1103.14	2.465608
1103.24	2.451106
1103.34	2.42955
1103.4399	2.477649
1103.54	2.382721
1103.64	2.491695
1103.74	2.484079
1103.84	2.500685
1103.9399	2.489142
1104.04	2.477633
1104.14	2.387826
1104.24	2.326273
1104.34	2.410676
1104.4399	2.113254
1104.54	2.444246
1104.64	2.492739
1104.74	2.487229
1104.84	2.36296
1104.9399	2.426788
1105.04	2.48255
1105.14	2.494249
1105.24	2.483605
1105.34	2.464556
1105.4399	2.471997
1105.54	2.270462
1105.64	2.385034
1105.74	2.460337
1105.84	2.479705
1105.9399	2.404331
1106.04	2.39565
1106.14	2.396556
1106.24	2.307825
1106.34	2.232131
1106.4399	2.405105
1106.54	2.378492
1106.64	2.416988
1106.74	2.206388
1106.84	2.473044
1106.9399	2.488888
1107.04	2.489309
1107.14	2.589479
1107.24	72.659843
1107.34	3.208496
1107.4399	2.437076
1107.54	2.471486
1107.64	2.479999
1107.74	2.347797
1107.84	2.456125
1107.9399	2.438179
1108.04	2.224443
1108.14	2.325068
1108.24	2.328223
1108.34	2.399329
1108.4399	2.391975
1108.54	2.194343
1108.64	2.461819
1108.74	2.105433
1108.84	2.369744
1108.9399	72.934685
1109.04	89.205582
1109.14	2.43393
1109.24	2.432048
1109.34	2.290543
1109.4399	2.441004
1109.54	2.416332
1109.64	2.478403
1109.74	2.41765
1109.84	2.321959
1109.9399	2.446785
1110.04	2.455438
1110.14	2.457963
1110.24	2.43965
1110.34	2.469317
1110.4399	2.451851
1110.54	2.053042
1110.64	2.026767
1110.74	2.431462
1110.84	2.369422
1110.9399	2.099252
1111.04	2.464971
1111.14	2.45436
1111.24	1.991493
1111.34	2.423968
1111.4399	2.23665
1111.54	1.692198
1111.64	2.444433
1111.74	2.449743
1111.84	2.46999
1111.9399	2.468827
1112.04	2.430583
1112.14	2.36641
1112.24	2.375766
1112.34	2.207572
1112.4399	2.404115
1112.54	2.439348
1112.64	2.304785
1112.74	2.39594
1112.84	2.450214
1112.9399	2.121636
1113.04	1.795053
1113.14	2.116186
1113.24	1.867225
1113.34	1.875408
1113.4399	2.179766
1113.54	2.412302
1113.64	2.100481
1113.74	1.722176
1113.84	2.274768
1113.9399	1.702637
1114.04	16.447319
1114.14	18.385239
1114.24	2.280028
1114.34	2.37073
1114.4399	2.422675
1114.54	2.455091
1114.64	2.339628
1114.74	2.385583
1114.84	2.193081
1114.9399	2.41613
1115.04	2.179063
1115.14	0.8568
1115.24	1.400012
1115.34	2.362457
1115.4399	2.01344
1115.54	26.44219
1115.64	32.83786
1115.74	2.466459
1115.84	2.028292
1115.9399	2.406155
1116.04	2.120739
1116.14	2.378661
1116.24	1.849491
1116.34	1.280134
1116.4399	1.620612
1116.54	0.99116
1116.64	1.129378
1116.74	1.687346
1116.84	1.172754
1116.9399	1.938257
1117.04	2.220802
1117.14	2.322572
1117.24	1.434479
1117.34	1.725266
1117.4399	1.663414
1117.54	1.1363
1117.64	2.355959
1117.74	2.418068
1117.84	2.417723
1117.9399	2.414051
1118.04	2.102588
1118.14	2.270717
1118.24	2.291445
1118.34	1.125584
1118.4399	1.538207
1118.54	2.209417
1118.64	2.38449
1118.74	2.369918
1118.84	2.070595
1118.9399	1.036224
1119.04	1.203353
1119.14	2.163186
1119.24	1.350619
1119.34	1.38377
1119.4399	1.443613
1119.54	1.591226
1119.64	2.334653
1119.74	2.337096
1119.84	2.329785
1119.9399	1.959805
1120.04	1.23591
1120.14	2.167875
1120.24	2.110567
1120.34	1.286974
1120.4399	0.695189
1120.54	2.120836
1120.64	2.352085
1120.74	2.261778
1120.84	2.078947
1120.9399	2.331542
1121.04	2.371388
1121.14	2.357675
1121.24	2.188052
1121.34	0.836664
1121.4399	5.215015
1121.54	5.9059
1121.64	2.301388
1121.74	2.267744
1121.84	2.09207
1121.9399	0.638116
1122.04	0.689619
1122.14	1.594277
1122.24	2.117333
1122.34	1.417223
1122.4399	0.214691
1122.54	1.389061
1122.64	1.514793
1122.74	4.265154
1122.84	4.543558
1122.9399	2.163238
1123.04	2.151823
1123.14	2.334034
1123.24	2.364845
1123.34	2.355734
1123.4399	2.246521
1123.54	1.932461
1123.64	0.541499
1123.74	0.609925
1123.84	0.443011
1123.9399	1.909099
1124.04	2.265857
1124.14	2.344061
1124.24	2.36312
1124.34	2.075667
1124.4399	1.756469
1124.54	1.816931
1124.64	2.372226
1124.74	2.377041
1124.84	2.168389
1124.9399	2.18174
1125.04	2.236748
1125.14	1.560716
1125.24	2.109128
1125.34	1.296127
1125.4399	0.302498
1125.54	0.49745
1125.64	0.786416
1125.74	0.607358
1125.84	1.768428
1125.9399	2.177482
1126.04	2.165386
1126.14	1.912048
1126.24	0.534776
1126.34	1.687151
1126.4399	1.707131
1126.54	2.139477
1126.64	2.346167
1126.74	2.155066
1126.84	1.476748
1126.9399	2.340858
1127.04	2.353662
1127.14	2.165405
1127.24	2.242618
1127.34	1.568522
1127.4399	0.855304
1127.54	1.865718
1127.64	2.199418
1127.74	1.757333
1127.84	0.651071
1127.9399	0.885104
1128.04	1.982362
1128.14	2.254792
1128.24	2.288298
1128.34	2.255685
1128.4399	1.806083
1128.54	0.664167
1128.64	2.114194
1128.74	2.512229
1128.84	6.130352
1128.9399	1.289573
1129.04	3.954893
1129.14	17.69305
1129.24	2.476389
1129.34	1.677065
1129.4399	3.997567
1129.54	10.590906
1129.64	1.824276
1129.74	0.2404
1129.84	1.328273
1129.9399	51.719086
1130.04	2.485769
1130.14	1.395888
1130.24	1.238356
1130.34	2.032146
1130.4399	2.179929
1130.54	4.475192
1130.64	31.803244
1130.74	2.424601
1130.84	1.976476
1130.9399	2.227055
1131.04	2.306667
1131.14	2.29934
1131.24	86.037346
1131.34	57.031372
1131.4399	2.247501
1131.54	1.472741
1131.64	2.269596
1131.74	2.355655
1131.84	2.366546
1131.9399	2.322284
1132.04	2.216696
1132.14	1.996675
1132.24	2.590828
1132.34	62.020855
1132.4399	1.188997
1132.54	1.737965
1132.64	2.170367
1132.74	2.284348
1132.84	2.238284
1132.9399	2.22288
1133.04	14.406876
1133.14	227.40181
1133.24	1.128534
1133.34	1.68142
1133.4399	2.032592
1133.54	1.062697
1133.64	0.893856
1133.74	1.143388
1133.84	2.172576
1133.9399	2.189289
1134.04	1.232941
1134.14	0.676427
1134.24	1.422041
1134.34	1.882105
1134.4399	1.798649
1134.54	0.418587
1134.64	0.568157
1134.74	2.094574
1134.84	0.329577
1134.9399	0.190315
1135.04	1.386257
1135.14	1.010362
1135.24	0.747699
1135.34	7.558431
1135.4399	221.368332
1135.54	2.269786
1135.64	2.235945
1135.74	2.224082
1135.84	2.19044
1135.9399	1.688277
1136.04	0.586663
1136.14	0.444147
1136.24	1.906542
1136.34	2.215808
1136.4399	2.138197
1136.54	2.257446
1136.64	2.261784
1136.74	2.318915
1136.84	2.137246
1136.9399	2.297675
1137.04	2.330723
1137.14	2.326865
1137.24	2.327629
1137.34	2.293252
1137.4399	2.212436
1137.54	2.071736
1137.64	3.478797
1137.74	47.938545
1137.84	2.326427
1137.9399	2.598393
1138.04	2.484128
1138.14	2.292149
1138.24	2.251937
1138.34	2.233746
1138.4399	1.811357
1138.54	0.43773
1138.64	1.895703
1138.74	2.120333
1138.84	2.291827
1138.9399	2.70274
1139.04	2.713589
1139.14	2.365965
1139.24	2.363901
1139.34	2.359721
1139.4399	2.354446
1139.54	2.351826
1139.64	2.280707
1139.74	2.135142
1139.84	2.069977
1139.9399	1.072035
1140.04	1.386412
1140.14	2.242157
1140.24	2.327817
1140.34	2.306034
1140.4399	2.344246
1140.54	2.336461
1140.64	2.30203
1140.74	2.16957
1140.84	1.114834
1140.9399	0.882944
1141.04	2.11739
1141.14	2.259488
1141.24	2.286839
1141.34	2.281393
1141.4399	1.970685
1141.54	0.711371
1141.64	2.067089
1141.74	2.301587
1141.84	2.242018
1141.9399	2.297907
1142.04	2.297198
1142.14	1.883851
1142.24	1.128384
1142.34	2.246522
1142.4399	2.335441
1142.54	2.331509
1142.64	2.114339
1142.74	2.295421
1142.84	2.160757
1142.9399	2.002201
1143.04	2.247781
1143.14	2.236612
1143.24	2.340075
1143.34	2.342293
1143.4399	2.341923
1143.54	2.301427
1143.64	2.239333
1143.74	14.017836
1143.84	6.206849
1143.9399	282.602051
1144.04	410.497894
1144.14	1.86062
1144.24	1.760565
1144.34	0.287065
1144.4399	1.23644
1144.54	2.066344
1144.64	2.8024
1144.74	24.786882
1144.84	2.160671
1144.9399	0.971811
1145.04	1.507805
1145.14	247.962738
1145.24	12.905078
1145.34	2.079463
1145.4399	0.689268
1145.54	1.741597
1145.64	2.201289
1145.74	2.246169
